sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images
"C658F3",,,,,,,,,,,,,,,,,,,,,203.4,2.034,,
"C658F312",,,,,,,,,,,,,,,,,,,,,282.58,2.826,,
"C658F314",,,,,,,,,,,,,,,,,,,,,142.43,1.424,,
"C658F4",,,,,,,,,,,,,,,,,,,,,233.2,2.332,,
"C658F412",,,,,,,,,,,,,,,,,,,,,240.88,2.409,,
"C658F5",,,,,,,,,,,,,,,,,,,,,217.85,2.179,,
"C658F612",,,,,,,,,,,,,,,,,,,,,582.55,5.826,,
"C66C1",,,,,,,,,,,,,,,,,,,,,7.28,0.073,,
"C66C112",,,,,,,,,,,,,,,,,,,,,9.78,0.098,,
"C66C114",,,,,,,,,,,,,,,,,,,,,5.33,0.053,,
"C66C118",,,,,,,,,,,,,,,,,,,,,5.73,0.057,,
"C66C12",,,,,,,,,,,,,,,,,,,,,6.45,0.065,,
"C66C12Z",,,,,,,,,,,,,,,,,,,,,4.13,0.041,,
"C66C134",,,,,,,,,,,,,,,,,,,,,11.55,0.116,,
"C66C138",,,,,,,,,,,,,,,,,,,,,8.15,0.082,,
"C66C14",,,,,,,,,,,,,,,,,,,,,6.23,0.062,,
"C66C14Z",,,,,,,,,,,,,,,,,,,,,2.08,0.021,,
"C66C18",,,,,,,,,,,,,,,,,,,,,11.9,0.119,,
"C66C2",,,,,,,,,,,,,,,,,,,,,11.48,0.115,,
"C66C212",,,,,,,,,,,,,,,,,,,,,31.65,0.317,,
"C66C234",,,,,,,,,,,,,,,,,,,,,11.93,0.119,,
"C66C3",,,,,,,,,,,,,,,,,,,,,16.23,0.162,,
"C66C316",,,,,,,,,,,,,,,,,,,,,3.68,0.037,,
"C66C34",,,,,,,,,,,,,,,,,,,,,4.3,0.043,,
"C66C34Z",,,,,,,,,,,,,,,,,,,,,2.35,0.024,,
"C66C38",,,,,,,,,,,,,,,,,,,,,4.15,0.042,,
"C66C38Z",,,,,,,,,,,,,,,,,,,,,3.6,0.036,,
"C66C516",,,,,,,,,,,,,,,,,,,,,5.95,0.060,,
"C66C58",,,,,,,,,,,,,,,,,,,,,5.98,0.060,,
"C66C716",,,,,,,,,,,,,,,,,,,,,3.13,0.031,,
"C66C78",,,,,,,,,,,,,,,,,,,,,4.4,0.044,,
"C66C916",,,,,,,,,,,,,,,,,,,,,4.73,0.047,,
"C66F1",,,,,,,,,,,,,,,,,,,,,5.05,0.051,,
"C66F12",,,,,,,,,,,,,,,,,,,,,2.45,0.025,,
"C66F14",,,,,,,,,,,,,,,,,,,,,4.38,0.044,,
"C66F316",,,,,,,,,,,,,,,,,,,,,2.33,0.023,,
"C66F34",,,,,,,,,,,,,,,,,,,,,4.53,0.045,,
