sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
NNT36MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP4MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP5MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP8MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP10MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP20MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP3MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
FN212F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
NNP16MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
FN516C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN38C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN716C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN12C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN58C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN78C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN78F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
NNP112CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
LN14IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LN516IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LN38IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LN12IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LN6MZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LN8MZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LN10MZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LN16MZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LNET4IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LNET5IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LNET6IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LNET8IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LNET10IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
LNET12IZ,,,,,,,,,,,,,,,,,,,NUTS/LOCKING NUTS,,,,,,
