2021-03-01T20:00:02+00:00 INFO (6): ---------------- START API Cron 01/03/21 20:00:02 ----------------
2021-03-01T20:00:16+00:00 INFO (6): {"status":"success","product_id":20622,"sku":"FORGB12","message":"Product updated successfully"}
2021-03-01T20:22:49+00:00 INFO (6): {"status":"success","product_id":29448,"sku":"HKSP58C34","message":"Product updated successfully"}
2021-03-01T20:22:58+00:00 INFO (6): {"status":"success","product_id":29448,"sku":"HKSP58C34","message":"Product updated successfully"}
2021-03-01T20:23:00+00:00 INFO (6): {"status":"success","product_id":29447,"sku":"HKSP58C58","message":"Product updated successfully"}
2021-03-01T20:23:05+00:00 INFO (6): {"status":"success","product_id":29447,"sku":"HKSP58C58","message":"Product updated successfully"}
2021-03-01T20:23:14+00:00 INFO (6): {"status":"success","product_id":29447,"sku":"HKSP58C58","message":"Product updated successfully"}
2021-03-01T20:23:16+00:00 INFO (6): {"status":"success","product_id":29596,"sku":"HKSP5C12","message":"Product updated successfully"}
2021-03-01T20:23:21+00:00 INFO (6): {"status":"success","product_id":29596,"sku":"HKSP5C12","message":"Product updated successfully"}
2021-03-01T20:23:30+00:00 INFO (6): {"status":"success","product_id":29596,"sku":"HKSP5C12","message":"Product updated successfully"}
2021-03-01T20:23:32+00:00 INFO (6): {"status":"success","product_id":29594,"sku":"HKSP5C14","message":"Product updated successfully"}
2021-03-01T20:23:36+00:00 INFO (6): {"status":"success","product_id":29594,"sku":"HKSP5C14","message":"Product updated successfully"}
2021-03-01T20:23:43+00:00 INFO (6): {"status":"success","product_id":29594,"sku":"HKSP5C14","message":"Product updated successfully"}
2021-03-01T20:23:49+00:00 INFO (6): {"status":"success","product_id":29592,"sku":"HKSP5C18","message":"Product updated successfully"}
2021-03-01T20:23:56+00:00 INFO (6): {"status":"success","product_id":29592,"sku":"HKSP5C18","message":"Product updated successfully"}
2021-03-01T20:24:02+00:00 INFO (6): {"status":"success","product_id":29593,"sku":"HKSP5C316","message":"Product updated successfully"}
2021-03-01T20:24:09+00:00 INFO (6): {"status":"success","product_id":29593,"sku":"HKSP5C316","message":"Product updated successfully"}
2021-03-01T20:24:15+00:00 INFO (6): {"status":"success","product_id":41382,"sku":"HKSP5C34","message":"Product updated successfully"}
2021-03-01T20:24:22+00:00 INFO (6): {"status":"success","product_id":41382,"sku":"HKSP5C34","message":"Product updated successfully"}
2021-03-01T20:24:29+00:00 INFO (6): {"status":"success","product_id":29595,"sku":"HKSP5C38","message":"Product updated successfully"}
2021-03-01T20:24:35+00:00 INFO (6): {"status":"success","product_id":29595,"sku":"HKSP5C38","message":"Product updated successfully"}
2021-03-01T20:24:42+00:00 INFO (6): {"status":"success","product_id":41381,"sku":"HKSP5C516","message":"Product updated successfully"}
2021-03-01T20:24:48+00:00 INFO (6): {"status":"success","product_id":41381,"sku":"HKSP5C516","message":"Product updated successfully"}
2021-03-01T20:24:55+00:00 INFO (6): {"status":"success","product_id":29597,"sku":"HKSP5C58","message":"Product updated successfully"}
2021-03-01T20:25:02+00:00 INFO (6): {"status":"success","product_id":29597,"sku":"HKSP5C58","message":"Product updated successfully"}
2021-03-01T20:25:08+00:00 INFO (6): {"status":"success","product_id":29605,"sku":"HKSP6C1","message":"Product updated successfully"}
2021-03-01T20:25:15+00:00 INFO (6): {"status":"success","product_id":29605,"sku":"HKSP6C1","message":"Product updated successfully"}
2021-03-01T20:25:21+00:00 INFO (6): {"status":"success","product_id":29602,"sku":"HKSP6C12","message":"Product updated successfully"}
2021-03-01T20:25:28+00:00 INFO (6): {"status":"success","product_id":29602,"sku":"HKSP6C12","message":"Product updated successfully"}
2021-03-01T20:25:35+00:00 INFO (6): {"status":"success","product_id":29600,"sku":"HKSP6C14","message":"Product updated successfully"}
2021-03-01T20:25:41+00:00 INFO (6): {"status":"success","product_id":29600,"sku":"HKSP6C14","message":"Product updated successfully"}
2021-03-01T20:25:48+00:00 INFO (6): {"status":"success","product_id":29598,"sku":"HKSP6C18","message":"Product updated successfully"}
2021-03-01T20:25:54+00:00 INFO (6): {"status":"success","product_id":29598,"sku":"HKSP6C18","message":"Product updated successfully"}
2021-03-01T20:26:01+00:00 INFO (6): {"status":"success","product_id":29599,"sku":"HKSP6C316","message":"Product updated successfully"}
2021-03-01T20:26:08+00:00 INFO (6): {"status":"success","product_id":29599,"sku":"HKSP6C316","message":"Product updated successfully"}
2021-03-01T20:26:14+00:00 INFO (6): {"status":"success","product_id":41384,"sku":"HKSP6C34","message":"Product updated successfully"}
2021-03-01T20:26:21+00:00 INFO (6): {"status":"success","product_id":41384,"sku":"HKSP6C34","message":"Product updated successfully"}
2021-03-01T20:26:28+00:00 INFO (6): {"status":"success","product_id":29601,"sku":"HKSP6C38","message":"Product updated successfully"}
2021-03-01T20:26:35+00:00 INFO (6): {"status":"success","product_id":29601,"sku":"HKSP6C38","message":"Product updated successfully"}
2021-03-01T20:26:41+00:00 INFO (6): {"status":"success","product_id":41383,"sku":"HKSP6C516","message":"Product updated successfully"}
2021-03-01T20:26:41+00:00 INFO (6): ---------------- END API Cron 01/03/21 20:26:41 ----------------
2021-03-01T20:26:47+00:00 INFO (6): {"status":"success","product_id":41383,"sku":"HKSP6C516","message":"Product updated successfully"}
2021-03-01T20:26:47+00:00 INFO (6): ---------------- END API Cron 01/03/21 20:26:47 ----------------
