sku,attribute_set_code,product_type,categories,product_websites,name,visibility,product_online
MEMCAP2040,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW SELF COLOUR M20 X 40MM (BOX 25),"Catalog, Search",1
MEMCAP2050,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW SELF COLOUR M20 X 50MM (BOX 25),"Catalog, Search",1
MEMCAP2050Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW ZP M20 X 50MM (BOX 25),"Catalog, Search",1
MEMCAP2060,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW SELF COLOUR M20 X 60MM (BOX 25),"Catalog, Search",1
MEMCAP2070,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW SELF COLOUR M20 X 70MM (BOX 25),"Catalog, Search",1
MEMCAP2070Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW ZP M20 X 70MM (BOX 25),"Catalog, Search",1
MEMSCAP416,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW SELF COLOUR M4 X 16MM (BOX 200),"Catalog, Search",1
MEMSCAP516,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW SELF COLOUR M5 X 16MM (BOX 200),"Catalog, Search",1
MEMSCAP612,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET CAP",base,SOCKET CAP SCREW SELF COLOUR M6 X 12MM (BOX 200),"Catalog, Search",1
CB14,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT UNC BRASS,"Catalog, Search",1
CB15,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H COARSE 45H DIN 916 SELF COLOUR,"Catalog, Search",1
CB16,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H COARSE 45H DIN 916 SELF COLOUR,"Catalog, Search",1
CB17,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H COARSE 45H DIN 916 SELF COLOUR,"Catalog, Search",1
CB18,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H DIN 916 COARSE 45H ZINC YELLOW,"Catalog, Search",1
CB19,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H DIN 916 COARSE 45H ZINC YELLOW,"Catalog, Search",1
