sku,attribute_set_code,product_type,categories,product_websites,name,visibility,product_online
TWX51801,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,WET 'N' BLACK TYRE DRESSING 500ML,"Catalog, Search",1
VIL151610,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/BROOMS WITH HANDLES",base,TELESCOPIC DUACTIVA ANTI-DUST BROOM,"Catalog, Search",1
VIL152387,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,SUPERMOCIO 3ACTION XL MOP HEAD & HANDLE,"Catalog, Search",1
VIL152391,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,SUPERMOCIO BUCKET & TORSION WRINGER,"Catalog, Search",1
VIL155675,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,TURBO SPIN MOP & BUCKET KIT,"Catalog, Search",1
VIL155747,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,ULTRAMAX & 1-2 SPRAY MICROFIBRE PAD REFILL,"Catalog, Search",1
KEWCOM120HG,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHERS",base,C120.7-6 PCA X-TRA PRESSURE WASHER WITH PATIO CLEANER & BRUSH 120 BAR 240V,"Catalog, Search",1
KEWCOM120M,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHERS",base,C120 7.6 PCAD X-TRA PRESSURE WASHER WITH MAINTENANCE KIT 120 BAR 240V,"Catalog, Search",1
MEMWAA20Z,FRANCISKIRK,simple,"WASHERS/TYPE A WASHER",base,TYPE A WASHER BRIGHT ZP 20MM (BOX 100),"Catalog, Search",1
TAC0341,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS",base,140 GALVANISED STAPLES 8MM (PACK 5000),"Catalog, Search",1
TWX52653,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,METALLIC CAR WAX + PTFE 500ML,"Catalog, Search",1
TWX52736,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,POWER OUT! UPHOLSTERY CLEANER & PROTECTOR 400ML,"Catalog, Search",1
TWX52811,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,REDLINE WHEEL CLEANER 500ML,"Catalog, Search",1
TWX52812,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,BLACK IN A FLASH TRIM & TYRE WAX 300ML,"Catalog, Search",1
TWX52813,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,CLEARVUE RAIN REPELLENT 300ML,"Catalog, Search",1
TWX52815,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,FRESH SHINE MATT FINISH CITRUS 500ML,"Catalog, Search",1
TWX52817,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,BIG ORANGE AUTOSHAMPOO 5 LITRE,"Catalog, Search",1
TWX52818,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,SCRATCH REMOVER 100ML,"Catalog, Search",1
TWX52819,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,WHEEL CLEANER 500ML,"Catalog, Search",1
TWX52820,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,ZIP WAX CAR WASH & WAX 1 LITRE,"Catalog, Search",1
TWX52821,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,ZIP WAX CAR WASH & WAX 2.5 LITRE,"Catalog, Search",1
TWX52824,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,ZIP WAX CAR WASH & WAX 5 LITRE,"Catalog, Search",1
KEWCOM125MN,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHERS",base,C125.7-8 PCAD PRESSURE WASHER WITH MAINTENANCE KIT 125 BAR 240V,"Catalog, Search",1
KEWCOM135IMN,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHERS",base,C135.1-8I PAD PRESSURE WASHER 135 BAR 240V,"Catalog, Search",1
TWX53033,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,CLEAN & SHINE TOTAL EXTERIOR DETAILER 500ML TRIGGER,"Catalog, Search",1
TWX53037,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,POWER OUT! PET MESS KIT,"Catalog, Search",1
TWX53099,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,POWER OUT! ODOR-X WHOLE CAR BLAST 100ML,"Catalog, Search",1
TWX53139,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,SEALANT HYDROPHOBIC WAX 500ML,"Catalog, Search",1
TWX53140,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,JET BLACK SPRAY POLISH 500ML,"Catalog, Search",1
TWX53142,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,DRY & SHINE RINSE WAX 750ML,"Catalog, Search",1
TWX53144,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,WET 'N' BLACK TRIM & TYRE GEL 300ML,"Catalog, Search",1
TWX53145,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,WET 'N' BLACK TYRE FOAM 500ML,"Catalog, Search",1
TWX53146,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,HEADLIGHT CLEANER & SEALANT 300ML,"Catalog, Search",1
MEMHTB2070Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M20 X 70MM (BOX 25),"Catalog, Search",1
MEMHTB2090Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M20 X 90MM (BOX 10),"Catalog, Search",1
TWX53284,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,M.A.X.-POWER CAR WASH SHAMPOO 4 LITRE,"Catalog, Search",1
TWX53502,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,PROFESSIONAL ALLOY WHEEL CLEANER 5 LITRE,"Catalog, Search",1
TWX53556,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,PROFESSIONAL TAR & GLUE REMOVER 5 LITRE,"Catalog, Search",1
TWX53575,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,WASH 'N' WAX 5 LITRE,"Catalog, Search",1
UCRCL225,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,LARGE CHAMOIS LEATHER 2.25FT,"Catalog, Search",1
UCRCL300,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,EXTRA LARGE CHAMOIS LEATHER 3FT,"Catalog, Search",1
UCRCL450,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,JUMBO CHAMOIS LEATHER 4.5FT,"Catalog, Search",1
UCRCLW,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,WHOLESKIN CHAMOIS LEATHER,"Catalog, Search",1
UCRDPAD,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,GENUINE CHAMOIS DEMISTER PAD,"Catalog, Search",1
UCRJSPONGE,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,SUPER ABSORBENT JUMBO SPONGE,"Catalog, Search",1
UCRST800,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,COTTON POLISHING CLOTH 800G,"Catalog, Search",1
UCRX114,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,BUG & TAR REMOVER,"Catalog, Search",1
UCRX203,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,HIGH REACH FLOW-THRU BRUSH,"Catalog, Search",1
UCRX243,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,ALLOY WHEEL BRUSH,"Catalog, Search",1
UCRX349U4,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,X349U4 JUMBO WHEEL BRUSH,"Catalog, Search",1
UCRX424,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,PVA SYNTHETIC CHAMOIS 64 X 43CM,"Catalog, Search",1
UCRX499,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,SILICONE WIPER BLADE,"Catalog, Search",1
UCRX5060U4,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,SEAMLESS MICROFIBRE POLISHER 40 X 40CM,"Catalog, Search",1
UCRX535U4B,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,LARGE GLASS MICROFIBRE CLOTH 60 X 40CM,"Catalog, Search",1
UCRX561U4B,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,HEAVY-DUTY MICROFIBRE CLOTH 40 X 40CM,"Catalog, Search",1
UNI1554713,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/DEHUMIDIFIERS & MOISTURE ABSORBERS",base,HUMIDITY ABSORBER - SMALL,"Catalog, Search",1
UNI1807921,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/DEHUMIDIFIERS & MOISTURE ABSORBERS",base,AERO 360 MOISTURE ABSORBER REFILLS (PACK 2),"Catalog, Search",1
UNI1807937,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/DEHUMIDIFIERS & MOISTURE ABSORBERS",base,AERO 360 MOISTURE ABSORBER DEVICE,"Catalog, Search",1
UNI1938842,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/DEHUMIDIFIERS & MOISTURE ABSORBERS",base,MINI FRESH MOISTURE ABSORBER SACHET (PACK 2),"Catalog, Search",1
UNI2008301,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/DEHUMIDIFIERS & MOISTURE ABSORBERS",base,SMALL MOISTURE ABSORBER LAVENDER POWER TAB REFILL (PACK 2),"Catalog, Search",1
UNI2091273,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/DEHUMIDIFIERS & MOISTURE ABSORBERS",base,AERO 360 MOISTURE ABSORBER AROMATHERAPY LAVENDER REFILLS (PACK 2),"Catalog, Search",1
UNI2091538,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/DEHUMIDIFIERS & MOISTURE ABSORBERS",base,AERO 360 MOISTURE ABSORBER AROMATHERAPY FRUIT SENSATION REFILLS (PACK 2),"Catalog, Search",1
UPOAPL1,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,APPLICATOR (SINGLE),"Catalog, Search",1
UPOAPL3,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,APPLICATOR (PACK 3),"Catalog, Search",1
UPOGFM,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,ISOPON FASTGLAS MATTING 0.55M,"Catalog, Search",1
UPOGFT,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,ISOPON FASTGLAS TISSUE 1M,"Catalog, Search",1
MEMHTB2060Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M20 X 60MM (BOX 25),"Catalog, Search",1
MEMHTB2065Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M20 X 65MM (BOX 25),"Catalog, Search",1
MEMHTB2075Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M20 X 75MM (BOX 20),"Catalog, Search",1
MEMHTB2080Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M20 X 80MM (BOX 20),"Catalog, Search",1
MEMHTB2085Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M20 X 85MM (BOX 10),"Catalog, Search",1
MEMHTB24100Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 100MM (BOX 10),"Catalog, Search",1
MEMHTB24110Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 110MM (BOX 10),"Catalog, Search",1
MEMHTB24120Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 120MM (BOX 10),"Catalog, Search",1
MEMHTB24130Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 130MM (BOX 10),"Catalog, Search",1
MEMHTB24160Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 160MM (BOX 5),"Catalog, Search",1
MEMHTB24200Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 200MM (BOX 5),"Catalog, Search",1
MEMHTB24220Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 220MM (BOX 5),"Catalog, Search",1
MEMHTB24240Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 240MM (BOX 5),"Catalog, Search",1
MEMHTB2490Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M24 X 90MM (BOX 10),"Catalog, Search",1
MEMHTB30110Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M30 X 110MM (BOX 5),"Catalog, Search",1
MEMHTB30120Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M30 X 120MM (BOX 5),"Catalog, Search",1
MEMHTS1445Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M14 X 45MM (BOX 50),"Catalog, Search",1
MEMHTS1450Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M14 X 50MM (BOX 50),"Catalog, Search",1
MEMHTS1460Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M14 X 60MM (BOX 50),"Catalog, Search",1
MEMHTS1470Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M14 X 70MM (BOX 50),"Catalog, Search",1
MEMHTS16100Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 100MM (BOX 25),"Catalog, Search",1
MEMHTS16120Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 120MM (BOX 25),"Catalog, Search",1
MEMHTS16130Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 130MM (BOX 25),"Catalog, Search",1
MEMHTS16150Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 150MM (BOX 25),"Catalog, Search",1
MEMHTS1625Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 25MM (BOX 50),"Catalog, Search",1
MEMHTS1630Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 30MM (BOX 50),"Catalog, Search",1
MEMHTS1640Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 40MM (BOX 50),"Catalog, Search",1
MEMHTS1645Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 45MM (BOX 50),"Catalog, Search",1
MEMHTS1650Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 50MM (BOX 50),"Catalog, Search",1
MEMHTS1655Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 55MM (BOX 50),"Catalog, Search",1
MEMHTS1665Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 65MM (BOX 25),"Catalog, Search",1
MEMHTS1670Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 70MM (BOX 25),"Catalog, Search",1
MEMHTS640Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 40MM (BOX 200),"Catalog, Search",1
MEMHTS645Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 45MM (BOX 200),"Catalog, Search",1
MEMHTS650Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 50MM (BOX 200),"Catalog, Search",1
MEMHTS655Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 55MM (BOX 200),"Catalog, Search",1
MEMHTS660Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 60MM (BOX 200),"Catalog, Search",1
MEMHTS670S,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 70MM (BOX 200),"Catalog, Search",1
MEMHTS675Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 75MM (BOX 200),"Catalog, Search",1
MEMHTS812Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 12MM (BOX 200),"Catalog, Search",1
MEMHTS816Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 16MM (BOX 200),"Catalog, Search",1
MEMHTS820Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 20MM (BOX 200),"Catalog, Search",1
MEMHTS825Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 25MM (BOX 200),"Catalog, Search",1
MEMHTS835Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 35MM (BOX 200),"Catalog, Search",1
MEMHTS840Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 40MM (BOX 200),"Catalog, Search",1
MEMHTS845Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 45MM (BOX 200),"Catalog, Search",1
MEMHTS855Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 55MM (BOX 200),"Catalog, Search",1
MEMHTS860Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 60MM (BOX 200),"Catalog, Search",1
MEMWAA5Z,FRANCISKIRK,simple,"WASHERS/TYPE A WASHER",base,TYPE A WASHER BRIGHT ZP 5MM (BOX 1000),"Catalog, Search",1
MEMWAA6Z,FRANCISKIRK,simple,"WASHERS/TYPE A WASHER",base,TYPE A WASHER BRIGHT ZP 6MM (BOX 100),"Catalog, Search",1
MEMWAA8Z,FRANCISKIRK,simple,"WASHERS/TYPE A WASHER",base,TYPE A WASHER BRIGHT ZP 8MM (BOX 100),"Catalog, Search",1
MEMWAR1025Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 10MM X 25 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR1030Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 10MM X 30 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR1038Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 10MM X 38 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR1250Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 12MM X 50 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR520Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 5MM X 20 X 1.25 (BOX 1000),"Catalog, Search",1
MEMWAR525Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 5MM X 25 X 1.50 (BOX 1000),"Catalog, Search",1
MEMWAR620Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 6MM X 20 X 1.25 (BOX 100),"Catalog, Search",1
MEMWAR630Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 6MM X 30 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR638Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 6MM X 38 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR650Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 6MM X 50 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR830Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 8MM X 30 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR838Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 8MM X 38 X 1.50 (BOX 100),"Catalog, Search",1
MEMWAR850Z,FRANCISKIRK,simple,"WASHERS/REPAIR WASHER",base,REPAIR WASHER ZP 8MM X 50 X 1.50 (BOX 100),"Catalog, Search",1
MEMHTB30150Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M30 X 150MM (BOX 5),"Catalog, Search",1
MEMHTB30200Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M30 X 200MM (BOX 5),"Catalog, Search",1
MEMHTB3090Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M30 X 90MM (BOX 5),"Catalog, Search",1
MEMHTB8100Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 100MM (BOX 100),"Catalog, Search",1
MEMHTB8120Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 120MM (BOX 100),"Catalog, Search",1
MEMHTB845Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 45MM (BOX 200),"Catalog, Search",1
