sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
MEMHTS1255Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M12 X 55MM (BOX 50),,METRIC,M12,55 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS1265Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M12 X 65MM (BOX 50),,METRIC,M12,65 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS1270Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M12 X 70MM (BOX 50),,METRIC,M12,70 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS1275Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M12 X 75MM (BOX 50),,METRIC,M12,75 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS14100Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M14 X 100MM (BOX 25),,METRIC,M14,100 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS1440Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M14 X 40MM (BOX 50),,METRIC,M14,40 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS24150Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M24 X 150MM (BOX 10),,METRIC,M24,150 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS2450Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M24 X 50MM (BOX 10),,METRIC,M24,50 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS2460Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M24 X 60MM (BOX 10),,METRIC,M24,60 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS2465Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M24 X 65MM (BOX 10),,METRIC,M24,65 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS2470Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M24 X 70MM (BOX 10),,METRIC,M24,70 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS2480Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M24 X 80MM (BOX 10),,METRIC,M24,80 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS30100Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M30 X 100MM (BOX 5),,METRIC,M30,100 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS3060Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M30 X 60MM (BOX 5),,METRIC,M30,60 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS3080Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M30 X 80MM (BOX 5),,METRIC,M30,80 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS610Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M6 X 10MM (BOX 500),,METRIC,M6,10 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS612Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M6 X 12MM (BOX 500),,METRIC,M6,12 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS616Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M6 X 16MM (BOX 500),,METRIC,M6,16 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS620Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M6 X 20MM (BOX 500),,METRIC,M6,20 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS630Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M6 X 30MM (BOX 500),,METRIC,M6,30 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMHTS635Z,TOOLBANK,HIGH TENSILE SET SCREW ZP M6 X 35MM (BOX 200),,METRIC,M6,35 MM,ZINC,GRADE 8.8,,,1,,1,METALMATE,,,5.05E+12,-,HEXAGONAL PRODUCTS/HEXAGON SET/PREPACKED SET SCREWS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTS610Z.jpg,
MEMNYNT3Z,TOOLBANK,TYPE T NYLON INSERT NUT ZP M3 (BOX 1000),,METRIC,M3,-,ZINC,-,,,1,,1,METALMATE,,,-,-,NUTS/NYLOC NUTS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMNYNT3Z.jpg,
MEMSCAP416,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M4 X 16MM (BOX 200),,METRIC,M4,16 MM,,,,,1,,1,METALMATE,,,,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMSCAP516,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M5 X 16MM (BOX 200),,METRIC,M5,16 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMSCAP612,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M6 X 12MM (BOX 200),,METRIC,M6,12 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMWAA10Z,TOOLBANK,TYPE A WASHER BRIGHT ZP 10MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,WASHERS/TYPE A WASHER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMWAA4Z.jpg,
MEMWAA12Z,TOOLBANK,TYPE A WASHER BRIGHT ZP 12MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,WASHERS/TYPE A WASHER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMWAA4Z.jpg,
MEMWAA16Z,TOOLBANK,TYPE A WASHER BRIGHT ZP 16MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,WASHERS/TYPE A WASHER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMWAA4Z.jpg,
MEMWAA18Z,TOOLBANK,TYPE A WASHER BRIGHT ZP 18MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,WASHERS/TYPE A WASHER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMWAA4Z.jpg,
MEMWAA27Z,TOOLBANK,TYPE A WASHER BRIGHT ZP 27MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,WASHERS/TYPE A WASHER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMWAA4Z.jpg,
MEMWAA30Z,TOOLBANK,TYPE A WASHER BRIGHT ZP 30MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,WASHERS/TYPE A WASHER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMWAA4Z.jpg,
MEMWAA4Z,TOOLBANK,TYPE A WASHER BRIGHT ZP 4MM (BOX 1000),,,,,,,,,1,,1,METALMATE,,,,,WASHERS/TYPE A WASHER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMWAA4Z.jpg,
RAWM810PB,TOOLBANK,RAWLBOLT PROJECTING BOLT M8/10P (BAG 5),,,,,,,,,1,,1,RAWLPLUG,,,-,,ANCHORING PRODUCTS/FIXINGS/MASONRY FIXINGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/RAWM610PB.jpg,
RAWM825LB,TOOLBANK,RAWLBOLT LOOSE BOLT M8/25L (BAG 5),,,,,,,,,1,,1,RAWLPLUG,,,-,,ANCHORING PRODUCTS/FIXINGS/MASONRY FIXINGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/RAWM610LB.jpg,
RAWM840LB,TOOLBANK,RAWLBOLT LOOSE BOLT M8/40L (BAG 5),,,,,,,,,1,,1,RAWLPLUG,,,-,,ANCHORING PRODUCTS/FIXINGS/MASONRY FIXINGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/RAWM610LB.jpg,
RAWM860PB,TOOLBANK,RAWLBOLT PROJECTING BOLT M8/60P (BAG 5),,,,,,,,,1,,1,RAWLPLUG,,,-,,ANCHORING PRODUCTS/FIXINGS/MASONRY FIXINGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/RAWM610PB.jpg,
RAWM8EYEB,TOOLBANK,RAWLBOLT EYE BOLT M8 (BAG 5),,,,,,,,,1,,1,RAWLPLUG,,,,,ANCHORING PRODUCTS/FIXINGS/HOOK & EYE MASONRY FIXINGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/RAWM8EYEB.jpg,
TAC0342,TOOLBANK,140 GALVANISED STAPLES 10MM (PACK 5000),,,,,,,,,1,,1,TACWISE,,,-,,NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TAC0342.jpg,
TAC0343,TOOLBANK,140 GALVANISED STAPLES 12MM (PACK 5000),,,,,,,,,1,,1,TACWISE,,,-,,NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TAC0343.jpg,
TAC1217,TOOLBANK,140 STAINLESS STEEL STAPLES 10MM (PACK 2000),,,,,,,,,1,,1,TACWISE,,,-,,NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TAC1217.jpg,
TAC1220,TOOLBANK,140 STAINLESS STEEL STAPLES 12MM (PACK 2000),,,,,,,,,1,,1,TACWISE,,,-,,NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TAC1220.jpg,
TAC1419,TOOLBANK,140 GALVANISED STAPLES 12MM (PACK 2000),,,,,,,,,1,,1,TACWISE,,,-,,NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TAC1419.jpg,
TAC1531,TOOLBANK,15 GAUGE HARDENED FINISH NAILS 35MM PACK 1500,,,,,,,,,1,,1,TACWISE,,,-,,NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TAC1531.jpg,
TAC1533,TOOLBANK,15 GAUGE HARDENED FINISH NAILS 45MM PACK 1500,,,,,,,,,1,,1,TACWISE,,,-,,NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TAC1533.jpg,
TAC1534,TOOLBANK,15 GAUGE HARDENED FINISH NAILS 50MM PACK 1500,,,,,,,,,1,,1,TACWISE,,,-,,NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TAC1534.jpg,
TREPC10M,TOOLBANK,PC/10/M PANEL BUTT CONNECTORS PACK OF 10,,,,,,,,,1,,1,TREND,,,,,ANCHORING PRODUCTS/FIXINGS/WORKTOP CLAMPS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TREPC10M.jpg,
TREPC50M,TOOLBANK,PC/50/M PANEL BUTT CONNECTORS PACK OF 50,,,,,,,,,1,,1,TREND,,,,,ANCHORING PRODUCTS/FIXINGS/WORKTOP CLAMPS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/TREPC50M.jpg,
UPOGLLAD,TOOLBANK,ISOPON FASTGLAS RESIN & GLASS FIBRE KIT LARGE,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOGLLAD.jpg,
UPOGLSMD,TOOLBANK,ISOPON FASTGLAS RESIN & GLASS FIBRE KIT SMALL,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOGLSMD.jpg,
UPOH3840S,TOOLBANK,HARDENER FOR P.38/P.40 SACHET 20G,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOH3840S.jpg,
UPOHREDL,TOOLBANK,HARDENER FOR P.38/P.40 SACHET 40G,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOHREDL.jpg,
UPOP381,TOOLBANK,P.38 MULTI-PURPOSE BODY FILLER TIN 600ML,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOP381.jpg,
UPOP382,TOOLBANK,P.38 MULTI-PURPOSE BODY FILLER TIN 1.2 LITRE,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOP382.jpg,
UPOP384,TOOLBANK,P.38 MULTI-PURPOSE BODY FILLER TIN 2.25 LITRE,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOP384.jpg,
UPOP38S,TOOLBANK,P.38 MULTI-PURPOSE BODY FILLER TIN 250ML,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOP38S.jpg,
UPOP40S,TOOLBANK,P.40 BODY FILLER FOR HOLES TIN 250ML,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOP40S.jpg,
UPOPM1,TOOLBANK,ALUMINIUM MESH 25 X 20CM (P.38-P.40),,,,,,,,,1,,1,U-POL,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOPM1.jpg,
UPORELA,TOOLBANK,ISOPON FASTGLAS LAMINATING RESIN TIN 500ML,,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPORELA.jpg,
UPOTRAG10,TOOLBANK,HIGH-PERFORMANCE TACK CLOTHS (PACK 10),,,,,,,,,1,,1,U-POL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UPOTRAG10.jpg,
MGD150442,TOOLBANK,LET IT SHINE! MICROFIBRE CLOTHS X 4 (BOX 5),,,,,,,,,1,,1,MARIGOLD,,,,,CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MGD150442.jpg,
MGD159830,TOOLBANK,CRYSTAL CLEAR WINDOW CLOTH X 1,,,,,,,,,1,,1,MARIGOLD,,,-,,CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MGD159830.jpg,
FAIAUDEPTH,TOOLBANK,TYRE DEPTH GAUGE DIGITAL READOUT 0-25MM,,,,,,,,,1,,1,FAITHFULL,,,,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIAUDEPTH.jpg,
FAIAUFPUMP1,TOOLBANK,FOOT PUMP SINGLE CYLINDER WITH GAUGE,,,,,,,,,1,,1,FAITHFULL,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIAUFPUMP1.jpg,
MGD166351,TOOLBANK,SCRUB AWAY HEAVY-DUTY SCOURER X 1,,,,,,,,,1,,1,MARIGOLD,,,,,CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MGD166351.jpg,
PKT000272,TOOLBANK,CYCLING CHAIN SPRAY ULTRA LUBRICANT 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000272.jpg,
PKT000273,TOOLBANK,CYCLING SUPER LUBRICANT 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000273.jpg,
PKT000274,TOOLBANK,CYCLING CARBON GRIP 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000274.jpg,
PKT000275,TOOLBANK,CYCLING CHAIN CLEANER GEL 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000275.jpg,
PKT000276,TOOLBANK,CYCLING BEARING GREASE 200ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000276.jpg,
PKT000277,TOOLBANK,CYCLING SHIELD 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000277.jpg,
PKT000278,TOOLBANK,CYCLING DISC BRAKE CONDITIONER SPRAY 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000278.jpg,
PKT000280,TOOLBANK,CYCLING CHAIN OIL - SPORT 100ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000280.jpg,
PKT000281,TOOLBANK,CYCLING BIO CLEANER 500ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000281.jpg,
PKT000283,TOOLBANK,CYCLING SILICONE SPRAY 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000283.jpg,
PKT000284,TOOLBANK,CYCLING PTFE SPRAY 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000284.jpg,
PKT000285,TOOLBANK,CYCLING VASELINE SPRAY 400ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000285.jpg,
PKT000286,TOOLBANK,CYCLING E-BIKE CONTACT CLEANER SPRAY 200ML,,,,,,,,,1,,1,PLASTIKOTE,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/PKT000286.jpg,
FAIAUFPUMP2,TOOLBANK,FOOT PUMP DOUBLE CYLINDER WITH GAUGE,,,,,,,,,1,,1,FAITHFULL,,,-,,CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIAUFPUMP2.jpg,
