sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
C6M55Z,BRIGHTON BEST,M6 x 55 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M6,55 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,12.55,.13,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C6M60Z,BRIGHTON BEST,M6 x 60 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M6,60 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,13.4,.13,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C6M65Z,BRIGHTON BEST,M6 x 65 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M6,65 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,14.85,.15,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C6M70Z,BRIGHTON BEST,M6 x 70 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M6,70 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,15.48,.15,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C6M75Z,BRIGHTON BEST,M6 x 75 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M6,75 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,18.15,.18,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M15Z,BRIGHTON BEST,M8-1.25x15 SOC CAP SCREWS 12.9 DIN912 ZINC,,METRIC,M8,15 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,15.03,.15,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M10Z,BRIGHTON BEST,M8 x 10 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,10 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,11.5,.12,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M12Z,BRIGHTON BEST,M8 x 12 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,12 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,11.98,.12,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M140Z,BRIGHTON BEST,M8 x 140 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,140 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,76.53,.77,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M16Z,BRIGHTON BEST,M8 x 16 - SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,16 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,10.55,.11,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M150Z,BRIGHTON BEST,M8 x 150 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,150 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,76.2,.76,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M25Z,BRIGHTON BEST,M8 x 25 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,25 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,12.83,.13,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M30Z,BRIGHTON BEST,M8 x 30 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,30 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,14.15,.14,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M35Z,BRIGHTON BEST,M8 x 35 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,35 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,14.83,.15,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M40Z,BRIGHTON BEST,M8 x 40 - SOCKET HEAD CAP 12.9 DIN 912 - ZINC,,METRIC,M8,40 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,17.6,.18,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M45Z,BRIGHTON BEST,M8 X 45 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,45 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,19.48,.19,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M50Z,BRIGHTON BEST,M8 x 50 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,50 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,19,.19,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M60Z,BRIGHTON BEST,M8 x 60 - SOCKET HEAD CAP - GRADE 12.9 - ZINC,,METRIC,M8,60 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,22.85,.23,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M65Z,BRIGHTON BEST,M8 x 65 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,65 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,27.23,.27,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M70Z,BRIGHTON BEST,M8 x 70 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,70 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,27.18,.27,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M75Z,BRIGHTON BEST,M8 x 75 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,75 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,30.4,.3,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M80Z,BRIGHTON BEST,M8 x 80 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,80 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,29.6,.3,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C8M100Z,BRIGHTON BEST,M8 x 100 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M8,100 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,35.63,.36,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M10Z,BRIGHTON BEST,M10-1.50x10 SOC CAP SCREWS 12.9 DIN912 ZINC,,METRIC,M10,10 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,23.33,.23,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M12Z,BRIGHTON BEST,M10 x 12 SOCKET HEAD CAP 12.9 DIN 912 - ZINC,,METRIC,M10,12 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,15.13,.15,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M16Z,BRIGHTON BEST,M10 x 16 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M10,16 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,18.05,.18,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M20Z,BRIGHTON BEST,M10 x 20 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M10,20 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,18.85,.19,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M22Z,BRIGHTON BEST,M10-1.50x22 SOC CAP SCREWS 12.9 DIN912 ZINC,,METRIC,M10,22 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,15.3,.15,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M30Z,BRIGHTON BEST,M10 x 30 SOCKET HEAD CAP 12.9 DIN 912 - ZINC,,METRIC,M10,30 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,23.15,.23,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M35Z,BRIGHTON BEST,M10 x 35 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M10,35 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,26.13,.26,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M40Z,BRIGHTON BEST,M10 x 40 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M10,40 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,27.8,.28,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M45Z,BRIGHTON BEST,M10 x 45 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M10,45 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,30.35,.3,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M50Z,BRIGHTON BEST,M10 x 50 SOCKET HEAD CAP GRADE 12.9 DIN912 ZINC,,METRIC,M10,50 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,32.13,.32,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M55Z,BRIGHTON BEST,M10 x 55 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M10,55 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,35.53,.36,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M70Z,BRIGHTON BEST,M10 x 70 SOCKET HEAD CAP - ZINC,,METRIC,M10,70 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,43.15,.43,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M75Z,BRIGHTON BEST,M10 x 75 SOCKET HEAD CAP - GRADE 12.9 - ZINC,,METRIC,M10,75 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,49.43,.49,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M80Z,BRIGHTON BEST,M10 x 80 SOCKET HEAD CAP GRADE 12.9 DIN 912 - ZINC,,METRIC,M10,80 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,45.18,.45,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M90Z,BRIGHTON BEST,M10-1.50x90 SOCKET HD CAP SCREW 12.9 DIN 912 ZINC,,METRIC,M10,90 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,55.73,.56,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M120Z,BRIGHTON BEST,M10 x 120 SOCKET HEAD CAP - 12.9 DIN 912- ZINC,,METRIC,M10,120 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,67.98,.68,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M180Z,BRIGHTON BEST,M10-1.50x180 SOC CAP SCREWS 12.9 DIN912 ZINC,,METRIC,M10,180 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,137.78,1.38,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M130Z,BRIGHTON BEST,M10 x 130 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M10,130 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,78.48,.78,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C10M140Z,BRIGHTON BEST,M10 x 140 SOCKET HEAD CAP - 12.9 DIN 912 - ZINC,,METRIC,M10,140 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,80.58,.81,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M16Z,BRIGHTON BEST,M12-1.75x16 SOCKET HEAD CAP SCREW 12.9 DIN 912 COA,,METRIC,M12,16 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,20.88,.21,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M20Z,BRIGHTON BEST,M12 x 20 - SOCKET HEAD CAP - GRADE 12.9 - ZINC,,METRIC,M12,20 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,25.48,.25,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M30Z,BRIGHTON BEST,M12-1.75x30 SOCKET HEAD CAPSCREW 12.9 DIN 912 ZINC,,METRIC,M12,30 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,32.08,.32,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M35Z,BRIGHTON BEST,M12 x 35 SOCKET HEAD CAP GRADE 12.9 DIN 912 - ZINC,,METRIC,M12,35 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,33.38,.33,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M40Z,BRIGHTON BEST,M12 x 40 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,40 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,40.05,.4,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M45Z,BRIGHTON BEST,M12 x 45 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,45 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,45.28,.45,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M50Z,BRIGHTON BEST,M12 x 50 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,50 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,45.9,.46,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M55Z,BRIGHTON BEST,M12 x 55 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,55 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,50.98,.51,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M65Z,BRIGHTON BEST,M12 x 65 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,65 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,64.93,.65,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M70Z,BRIGHTON BEST,M12 x 70 SOCKET HEAD CAP GRADE 12.9- ZINC,,METRIC,M12,70 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,61.7,.62,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M75Z,BRIGHTON BEST,M12 x 75 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,75 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,73.13,.73,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M80Z,BRIGHTON BEST,M12 x 80 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,80 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,69.58,.7,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M85Z,BRIGHTON BEST,M12-1.75x85 SOC CAP SCREWS 12.9 DIN912 ZINC,,METRIC,M12,85 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,88.93,.89,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M90Z,BRIGHTON BEST,M12 x 90 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,90 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,72.8,.73,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M100Z,BRIGHTON BEST,M12 x 100 SOCKET HEAD CAP GRADE 12.9 DIN912 - ZINC,,METRIC,M12,100 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,84.18,.84,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M110Z,BRIGHTON BEST,M12-1.75x110 SOCKET HEAD CAP SCREW 12.9 DIN 912 CO,,METRIC,M12,110 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,91.35,.91,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C12M140Z,BRIGHTON BEST,M12 x 140 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M12,140 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,126.88,1.27,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M25Z,BRIGHTON BEST,M16 x 25 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M16,25 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,66.7,.67,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M30Z,BRIGHTON BEST,M16-2.00x30 SOCKET HEAD CAPSCREW 12.9 DIN 912 ZINC,,METRIC,M16,30 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,69.35,.69,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M35Z,BRIGHTON BEST,M16 x 35 SOCKET HEAD CAP GRADE 12.9 DIN - ZINC,,METRIC,M16,35 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,71.35,.71,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M40Z,BRIGHTON BEST,M16 x 40 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M16,40 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,81.35,.81,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M45Z,BRIGHTON BEST,M16 x 45 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M16,45 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,86.2,.86,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M60Z,BRIGHTON BEST,M16-2.00x60 SOCKET HEAD CAPSCREW 12.9 DIN 912 ZINC,,METRIC,M16,60 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,101.03,1.01,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M65Z,BRIGHTON BEST,M16 x 65 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M16,65 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,119.9,1.2,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M70Z,BRIGHTON BEST,M16 x 70 SOCKET HEAD CAP GRADE 12.9 - ZINC,,METRIC,M16,70 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,121.88,1.22,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
C16M75Z,BRIGHTON BEST,M16 x 75 SOCKET HEAD CAP GRADE 12.9 - SELF COLOUR,,METRIC,M16,75 MM,ZINC,GRADE 12.9,,,1,,100,IMPORTED,,,-,,SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC"1,126.58,1.27,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
